gene,drug,interaction
177,365,1
297,170,1
95,170,1
299,170,1
300,170,1
301,170,1
37,366,1
272,367,1
33,368,1
85,369,1
302,370,1
303,26,1
148,26,1
304,371,1
301,371,1
305,371,1
306,371,1
216,372,1
307,373,1
309,373,1
310,373,1
253,374,1
307,376,1
312,377,1
120,378,1
119,379,1
140,380,1
117,382,1
314,383,1
315,384,1
316,385,1
317,387,1
318,388,1
193,7,1
319,388,1
255,7,1
214,389,1
130,390,1
8,393,1
322,395,1
323,396,1
325,395,1
326,397,1
110,398,1
327,399,1
130,288,1
328,400,1
332,403,1
333,404,1
334,405,1
216,407,1
289,408,1
336,409,1
338,411,1
339,412,1
340,413,1
17,415,1
341,417,1
342,418,1
84,419,1
290,420,1
343,421,1
32,18,1
123,416,1
344,422,1
89,423,1
294,424,1
345,425,1
346,426,1
217,427,1
347,428,1
348,429,1
350,431,1
310,432,1
351,433,1
352,433,1
354,435,1
145,436,1
355,437,1
139,438,1
356,439,1
357,440,1
358,441,1
10,442,1
359,443,1
78,278,1
55,278,1
55,444,1
63,444,1
132,278,1
360,445,1
245,446,1
361,447,1
363,448,1
364,448,1
365,448,1
366,448,1
367,448,1
262,449,1
368,450,1
369,451,1
370,452,1
371,453,1
372,453,1
373,3,1
374,3,1
376,3,1
133,73,1
247,454,1
377,456,1
183,457,1
378,456,1
379,458,1
380,459,1
313,460,1
381,461,1
12,279,1
210,462,1
213,279,1
382,463,1
133,464,1
80,465,1
134,465,1
132,465,1
383,466,1
385,466,1
386,467,1
145,21,1
387,468,1
388,470,1
34,471,1
348,472,1
216,473,1
390,474,1
391,475,1
361,476,1
246,477,1
187,478,1
392,479,1
393,479,1
394,480,1
101,84,1
395,480,1
396,481,1
397,482,1
398,483,1
399,280,1
401,485,1
27,51,1
132,486,1
63,486,1
79,153,1
145,487,1
78,488,1
290,489,1
158,490,1
107,491,1
69,192,1
20,493,1
37,495,1
170,496,1
314,498,1
405,499,1
311,500,1
94,194,1
406,501,1
37,502,1
55,503,1
52,504,1
310,505,1
261,165,1
407,162,1
408,97,1
54,155,1
16,507,1
68,149,1
409,508,1
221,59,1
410,190,1
345,510,1
246,238,1
247,512,1
183,44,1
145,80,1
413,513,1
176,514,1
415,515,1
117,516,1
39,518,1
417,520,1
235,521,1
77,193,1
418,173,1
77,177,1
156,176,1
177,491,1
419,522,1
132,75,1
82,80,1
358,159,1
152,84,1
404,526,1
79,487,1
44,187,1
421,527,1
44,528,1
69,181,1
422,529,1
52,530,1
423,531,1
424,533,1
316,534,1
425,535,1
426,536,1
22,537,1
117,538,1
117,504,1
427,497,1
267,539,1
11,540,1
11,541,1
89,542,1
66,526,1
5,543,1
428,496,1
429,496,1
259,544,1
88,85,1
76,151,1
12,151,1
213,151,1
134,151,1
431,151,1
54,154,1
7,155,1
138,545,1
157,545,1
18,546,1
323,547,1
257,547,1
432,549,1
432,550,1
232,551,1
237,550,1
32,157,1
137,158,1
433,553,1
433,554,1
98,71,1
434,555,1
398,483,1
435,162,1
436,162,1
437,556,1
261,487,1
147,487,1
73,487,1
65,487,1
62,487,1
218,487,1
82,165,1
65,166,1
79,51,1
218,51,1
130,493,1
146,493,1
51,493,1
59,493,1
62,153,1
65,153,1
20,153,1
218,67,1
27,67,1
147,167,1
73,167,1
261,167,1
42,167,1
59,106,1
261,106,1
146,557,1
147,557,1
51,557,1
218,557,1
261,557,1
146,108,1
79,169,1
27,169,1
145,169,1
438,558,1
439,519,1
284,559,1
440,520,1
378,520,1
100,520,1
417,107,1
152,560,1
154,561,1
77,71,1
77,561,1
67,560,1
77,562,1
67,562,1
153,562,1
104,562,1
67,563,1
156,564,1
152,565,1
67,564,1
92,566,1
155,563,1
101,563,1
104,567,1
156,567,1
153,114,1
287,169,1
156,569,1
235,570,1
61,521,1
71,181,1
404,184,1
397,184,1
58,571,1
442,71,1
443,185,1
444,572,1
365,185,1
446,184,1
447,185,1
448,185,1
449,185,1
37,573,1
11,574,1
308,473,1
172,575,1
199,473,1
352,576,1
107,44,1
119,491,1
154,193,1
453,579,1
319,580,1
272,115,1
22,581,1
185,583,1
85,584,1
454,585,1
294,585,1
455,586,1
119,528,1
456,587,1
175,586,1
94,528,1
457,588,1
169,120,1
183,120,1
458,195,1
459,195,1
307,589,1
313,590,1
460,591,1
444,592,1
192,593,1
81,595,1
461,597,1
462,598,1
256,599,1
461,600,1
4,601,1
463,97,1
464,97,1
23,603,1
466,604,1
307,606,1
253,607,1
467,608,1
93,88,1
88,88,1
469,610,1
127,611,1
470,612,1
471,613,1
472,614,1
473,615,1
113,616,1
21,616,1
474,617,1
475,618,1
476,615,1
477,615,1
82,42,1
86,619,1
250,620,1
478,621,1
479,105,1
480,622,1
199,623,1
481,624,1
482,625,1
483,627,1
484,628,1
485,629,1
487,630,1
332,631,1
488,632,1
489,630,1
490,634,1
323,635,1
491,242,1
492,242,1
257,635,1
123,636,1
14,637,1
399,506,1
262,638,1
239,640,1
493,641,1
146,72,1
352,125,1
494,642,1
495,643,1
145,84,1
67,84,1
154,84,1
73,84,1
147,84,1
20,84,1
261,84,1
245,644,1
76,645,1
497,645,1
498,648,1
499,649,1
16,251,1
500,650,1
78,511,1
431,511,1
76,503,1
78,503,1
93,503,1
213,503,1
145,255,1
61,652,1
63,95,1
78,75,1
431,75,1
133,75,1
68,75,1
12,488,1
441,653,1
70,488,1
74,654,1
24,655,1
205,656,1
502,657,1
503,658,1
504,659,1
240,660,1
505,661,1
506,662,1
187,492,1
507,663,1
498,664,1
249,666,1
201,668,1
290,272,1
511,669,1
512,670,1
513,671,1
151,59,1
49,59,1
514,672,1
88,276,1
63,276,1
12,276,1
515,673,1
101,99,1
218,84,1
323,674,1
323,675,1
104,565,1
145,557,1
39,676,1
268,116,1
517,634,1
315,677,1
78,151,1
200,678,1
80,230,1
216,651,1
211,680,1
76,100,1
101,561,1
518,681,1
519,630,1
520,682,1
521,116,1
218,42,1
522,683,1
67,561,1
117,684,1
344,685,1
116,686,1
153,175,1
240,687,1
120,688,1
153,689,1
16,171,1
523,691,1
524,626,1
39,692,1
83,693,1
116,696,1
526,559,1
156,563,1
527,698,1
14,699,1
316,700,1
39,507,1
528,701,1
529,702,1
433,704,1
76,88,1
502,705,1
531,706,1
532,707,1
134,488,1
533,708,1
384,79,1
205,709,1
534,710,1
535,711,1
23,712,1
125,713,1
409,714,1
426,715,1
454,717,1
61,719,1
61,720,1
61,721,1
131,722,1
28,723,1
134,149,1
431,149,1
63,149,1
134,150,1
63,150,1
133,85,1
69,143,1
80,152,1
136,154,1
193,153,1
193,155,1
237,549,1
17,157,1
157,157,1
138,157,1
38,553,1
37,724,1
538,726,1
539,162,1
541,162,1
542,162,1
543,162,1
545,162,1
144,727,1
79,164,1
42,165,1
62,166,1
20,67,1
51,67,1
59,67,1
79,167,1
145,61,1
218,61,1
147,61,1
65,61,1
20,167,1
130,80,1
59,80,1
27,80,1
51,80,1
62,557,1
39,728,1
547,169,1
328,729,1
548,173,1
92,174,1
104,561,1
104,560,1
77,99,1
152,99,1
104,99,1
67,176,1
77,176,1
152,175,1
155,176,1
155,175,1
153,176,1
77,178,1
155,178,1
156,179,1
18,119,1
104,179,1
201,730,1
118,180,1
85,181,1
345,181,1
549,731,1
428,186,1
167,187,1
550,732,1
551,82,1
458,82,1
552,707,1
553,500,1
167,44,1
50,491,1
345,192,1
155,193,1
167,120,1
557,116,1
192,737,1
558,738,1
316,739,1
14,200,1
559,200,1
77,740,1
560,741,1
561,742,1
562,743,1
7,205,1
40,744,1
153,90,1
135,208,1
563,745,1
154,97,1
564,97,1
565,97,1
566,97,1
567,97,1
568,97,1
569,97,1
92,97,1
570,97,1
571,97,1
572,97,1
573,97,1
574,747,1
318,747,1
575,747,1
45,748,1
85,490,1
291,505,1
310,211,1
85,211,1
253,514,1
253,210,1
6,211,1
24,213,1
138,214,1
266,749,1
81,750,1
438,751,1
53,218,1
576,752,1
577,221,1
578,753,1
199,754,1
131,755,1
63,88,1
133,88,1
333,756,1
213,230,1
63,77,1
93,77,1
580,757,1
581,758,1
582,761,1
583,762,1
115,763,1
146,236,1
59,236,1
194,49,1
418,49,1
150,49,1
74,238,1
24,238,1
380,764,1
584,238,1
212,238,1
581,765,1
120,242,1
587,242,1
588,488,1
127,767,1
82,72,1
157,768,1
20,72,1
589,769,1
194,647,1
590,770,1
469,770,1
237,249,1
103,772,1
397,494,1
66,250,1
84,773,1
591,774,1
140,775,1
356,776,1
592,777,1
593,778,1
595,780,1
596,781,1
176,783,1
187,784,1
307,786,1
599,787,1
475,789,1
600,790,1
601,791,1
603,792,1
199,794,1
187,795,1
604,796,1
605,273,1
358,59,1
606,798,1
293,111,1
341,800,1
608,277,1
51,106,1
340,705,1
381,801,1
84,802,1
438,803,1
126,804,1
140,565,1
609,806,1
529,808,1
611,190,1
79,106,1
160,809,1
61,539,1
612,185,1
291,211,1
424,810,1
613,811,1
27,42,1
499,812,1
52,813,1
361,814,1
57,173,1
104,174,1
16,497,1
615,520,1
601,815,1
369,816,1
61,820,1
619,821,1
620,527,1
621,822,1
154,99,1
147,169,1
156,71,1
622,823,1
144,824,1
145,164,1
484,162,1
624,825,1
134,75,1
88,150,1
372,126,1
176,826,1
22,827,1
625,97,1
548,49,1
78,149,1
626,269,1
218,166,1
78,230,1
626,242,1
213,95,1
627,828,1
358,90,1
261,80,1
628,829,1
2,97,1
481,831,1
554,801,1
608,832,1
146,164,1
631,538,1
27,834,1
24,835,1
124,836,1
65,51,1
67,218,1
123,838,1
154,560,1
46,620,1
220,59,1
423,841,1
52,842,1
123,843,1
211,844,1
199,845,1
14,846,1
14,847,1
316,848,1
45,849,1
604,850,1
599,851,1
599,851,1
83,853,1
114,545,1
632,854,1
114,855,1
81,856,1
81,857,1
11,858,1
11,859,1
633,860,1
11,861,1
11,862,1
634,143,1
161,526,1
392,496,1
393,496,1
272,863,1
259,864,1
105,863,1
105,865,1
383,517,1
81,723,1
133,152,1
70,151,1
213,152,1
80,151,1
68,151,1
132,151,1
63,152,1
54,153,1
193,154,1
136,155,1
636,501,1
257,866,1
237,551,1
446,69,1
637,549,1
460,69,1
17,158,1
32,158,1
291,143,1
638,867,1
617,869,1
642,162,1
643,162,1
644,871,1
58,872,1
51,165,1
153,569,1
308,874,1
140,875,1
645,185,1
363,185,1
8,876,1
9,876,1
11,877,1
311,575,1
455,878,1
650,577,1
94,44,1
196,879,1
562,880,1
318,580,1
574,580,1
272,881,1
11,882,1
105,883,1
22,884,1
169,528,1
50,528,1
651,885,1
200,886,1
177,120,1
71,116,1
652,116,1
387,824,1
205,824,1
212,888,1
608,889,1
28,197,1
460,890,1
205,740,1
561,891,1
83,97,1
255,602,1
653,97,1
654,97,1
655,97,1
84,748,1
45,605,1
272,892,1
352,826,1
174,894,1
64,211,1
416,895,1
255,53,1
136,53,1
589,896,1
233,897,1
657,898,1
658,899,1
130,72,1
218,72,1
398,900,1
659,812,1
660,812,1
661,812,1
662,643,1
156,84,1
146,84,1
65,84,1
589,902,1
78,645,1
134,645,1
664,906,1
78,100,1
639,907,1
665,908,1
139,647,1
194,247,1
52,909,1
666,910,1
390,911,1
361,648,1
355,909,1
208,913,1
421,772,1
668,915,1
659,649,1
669,667,1
158,918,1
250,919,1
517,920,1
222,59,1
207,266,1
548,59,1
149,59,1
475,922,1
153,561,1
77,179,1
599,923,1
92,176,1
259,873,1
210,924,1
150,59,1
461,184,1
586,238,1
670,162,1
16,926,1
671,124,1
279,169,1
16,518,1
53,155,1
16,928,1
153,84,1
257,929,1
159,658,1
331,107,1
460,930,1
262,489,1
674,471,1
76,85,1
156,97,1
675,62,1
114,931,1
261,153,1
676,97,1
637,249,1
296,934,1
678,935,1
156,193,1
331,520,1
40,913,1
679,901,1
59,108,1
291,584,1
680,185,1
344,937,1
681,938,1
682,266,1
62,61,1
507,940,1
518,941,1
174,195,1
11,942,1
620,112,1
152,71,1
527,944,1
213,88,1
247,910,1
52,130,1
195,173,1
235,945,1
454,946,1
684,947,1
134,511,1
105,948,1
626,238,1
685,949,1
120,950,1
686,97,1
687,951,1
498,952,1
85,588,1
355,954,1
688,97,1
492,238,1
255,218,1
101,174,1
671,180,1
151,49,1
586,955,1
607,956,1
690,162,1
73,493,1
691,198,1
692,860,1
6,505,1
123,959,1
123,960,1
123,961,1
423,962,1
344,963,1
14,964,1
18,965,1
23,966,1
693,967,1
235,516,1
84,968,1
426,969,1
665,970,1
491,714,1
117,545,1
114,516,1
33,971,1
267,718,1
11,973,1
11,974,1
342,975,1
105,948,1
397,526,1
694,496,1
404,69,1
695,496,1
357,544,1
272,976,1
259,977,1
696,517,1
697,517,1
70,85,1
12,85,1
431,152,1
7,153,1
445,69,1
18,978,1
32,546,1
257,979,1
257,675,1
637,550,1
18,156,1
38,980,1
433,981,1
689,868,1
698,982,1
28,983,1
160,984,1
140,986,1
700,810,1
701,162,1
702,162,1
58,988,1
703,556,1
130,487,1
145,165,1
73,164,1
73,166,1
42,166,1
261,166,1
145,51,1
65,493,1
218,493,1
82,493,1
130,153,1
42,153,1
261,493,1
147,153,1
27,493,1
146,153,1
79,67,1
73,67,1
42,61,1
79,61,1
73,106,1
65,108,1
42,108,1
20,557,1
261,169,1
146,169,1
16,728,1
16,989,1
704,990,1
290,990,1
377,107,1
705,520,1
706,932,1
156,560,1
92,71,1
155,560,1
153,99,1
154,177,1
101,562,1
92,562,1
155,564,1
92,563,1
92,565,1
104,566,1
154,564,1
92,567,1
152,179,1
160,992,1
67,569,1
92,569,1
152,569,1
199,874,1
154,569,1
104,569,1
353,993,1
216,874,1
250,513,1
460,184,1
708,185,1
709,185,1
710,185,1
711,185,1
713,185,1
714,185,1
715,185,1
420,62,1
37,995,1
85,996,1
307,996,1
37,997,1
253,999,1
651,103,1
169,491,1
119,44,1
152,193,1
272,883,1
105,1002,1
33,1003,1
22,1004,1
8,1005,1
716,195,1
717,195,1
672,195,1
158,116,1
95,195,1
180,1006,1
189,1007,1
667,1008,1
387,740,1
718,740,1
719,1009,1
260,602,1
411,603,1
196,603,1
54,602,1
722,117,1
433,117,1
723,604,1
111,826,1
422,826,1
103,607,1
253,826,1
724,1010,1
116,1011,1
14,1012,1
7,53,1
614,509,1
674,756,1
725,1013,1
372,616,1
726,616,1
728,1015,1
729,756,1
130,42,1
59,42,1
91,1016,1
256,1017,1
294,1018,1
19,1019,1
731,1021,1
39,235,1
732,630,1
733,630,1
734,1022,1
735,630,1
355,654,1
23,654,1
626,243,1
52,242,1
738,506,1
739,1024,1
210,1025,1
484,1026,1
740,75,1
405,1027,1
741,1028,1
79,72,1
6,66,1
620,643,1
104,84,1
59,84,1
742,901,1
27,84,1
103,527,1
253,1029,1
323,1030,1
397,905,1
105,1032,1
133,645,1
743,905,1
744,1033,1
66,905,1
12,645,1
93,645,1
265,1035,1
441,1036,1
110,906,1
745,646,1
426,1037,1
10,1038,1
68,100,1
80,100,1
70,100,1
213,100,1
431,100,1
98,958,1
660,649,1
133,511,1
45,802,1
133,503,1
747,1040,1
146,255,1
399,1040,1
738,1040,1
218,255,1
27,255,1
432,257,1
748,1041,1
70,95,1
63,488,1
699,1042,1
131,1043,1
290,657,1
749,1044,1
750,1045,1
751,1046,1
127,1047,1
502,489,1
138,1048,1
45,1049,1
752,657,1
637,1050,1
192,669,1
671,59,1
52,668,1
753,266,1
467,1051,1
70,88,1
397,69,1
12,149,1
139,71,1
62,167,1
328,1052,1
139,49,1
328,1053,1
93,276,1
152,567,1
262,1054,1
191,742,1
460,1055,1
123,1056,1
80,645,1
358,71,1
267,718,1
172,500,1
755,520,1
687,195,1
371,126,1
632,1059,1
51,169,1
52,1060,1
316,1061,1
177,194,1
39,926,1
460,1062,1
152,218,1
756,185,1
296,192,1
136,602,1
55,276,1
39,1064,1
67,174,1
70,152,1
261,164,1
303,103,1
445,1023,1
68,77,1
130,165,1
757,993,1
86,57,1
637,551,1
11,1065,1
433,980,1
716,82,1
117,855,1
145,236,1
355,1067,1
27,166,1
117,242,1
70,645,1
433,1069,1
155,569,1
255,155,1
68,645,1
118,1070,1
61,1071,1
498,1072,1
11,1073,1
153,179,1
758,97,1
454,1075,1
88,511,1
1,1077,1
23,709,1
126,986,1
124,1078,1
759,1077,1
45,1079,1
258,706,1
426,1080,1
536,1081,1
117,730,1
454,1082,1
61,945,1
760,1084,1
71,143,1
131,1085,1
131,1086,1
131,495,1
161,69,1
761,517,1
213,149,1
88,149,1
55,149,1
133,150,1
213,85,1
93,85,1
32,156,1
433,552,1
345,143,1
194,71,1
98,159,1
762,162,1
763,162,1
764,162,1
767,162,1
323,1088,1
495,143,1
277,556,1
62,164,1
42,164,1
218,164,1
65,164,1
147,67,1
65,167,1
218,80,1
62,108,1
130,557,1
39,1090,1
769,173,1
770,173,1
112,173,1
92,560,1
67,99,1
104,175,1
156,178,1
67,179,1
92,179,1
137,119,1
0,119,1
631,730,1
52,730,1
310,181,1
291,181,1
771,181,1
66,184,1
772,185,1
366,185,1
392,186,1
695,186,1
773,186,1
169,187,1
177,187,1
774,82,1
775,82,1
311,707,1
169,44,1
94,491,1
169,1092,1
8,1093,1
776,190,1
140,1095,1
153,193,1
85,192,1
92,193,1
777,1096,1
94,120,1
778,195,1
291,116,1
81,197,1
144,740,1
779,699,1
780,200,1
0,1098,1
409,1099,1
146,834,1
406,1100,1
135,1101,1
54,205,1
781,1102,1
40,745,1
782,1103,1
135,746,1
135,602,1
783,97,1
786,97,1
345,505,1
771,490,1
631,213,1
117,1104,1
156,218,1
54,218,1
787,221,1
225,1105,1
294,1106,1
473,1107,1
68,88,1
76,77,1
76,230,1
70,230,1
788,612,1
790,1109,1
20,236,1
79,236,1
323,1110,1
257,1110,1
123,1111,1
409,238,1
791,1112,1
117,238,1
64,1113,1
792,1114,1
117,243,1
52,654,1
5,1116,1
793,1118,1
263,766,1
794,1119,1
51,72,1
137,768,1
59,72,1
18,245,1
111,529,1
358,958,1
358,247,1
795,770,1
796,46,1
797,770,1
798,1120,1
404,250,1
161,494,1
66,494,1
441,1123,1
799,1124,1
800,1125,1
267,254,1
801,1126,1
802,691,1
803,262,1
232,1050,1
23,656,1
804,785,1
216,1128,1
805,264,1
467,671,1
38,704,1
240,1129,1
212,1130,1
600,1131,1
122,1132,1
418,59,1
131,1135,1
199,1133,1
808,266,1
809,1137,1
524,277,1
756,448,1
81,1138,1
145,27,1
27,286,1
312,1140,1
773,1142,1
307,291,1
98,441,1
454,1143,1
250,1144,1
176,1145,1
553,283,1
6,1146,1
475,1147,1
7,1148,1
68,56,1
11,1149,1
177,379,1
104,563,1
812,57,1
184,82,1
72,517,1
498,1150,1
50,194,1
609,1153,1
599,1154,1
146,61,1
176,373,1
80,276,1
154,114,1
191,1156,1
105,1157,1
39,172,1
400,1158,1
814,1160,1
82,166,1
801,1161,1
815,221,1
323,142,1
77,565,1
816,615,1
13,1070,1
83,1163,1
147,106,1
819,1164,1
135,153,1
81,1165,1
33,159,1
114,242,1
16,1166,1
820,185,1
213,511,1
261,61,1
205,966,1
55,151,1
822,1168,1
144,1169,1
823,162,1
225,1170,1
167,491,1
101,193,1
199,1171,1
824,1172,1
54,53,1
76,276,1
825,117,1
826,1174,1
64,143,1
827,1175,1
147,290,1
93,464,1
828,453,1
829,1176,1
631,243,1
831,1177,1
16,1090,1
20,166,1
79,68,1
832,1178,1
241,1179,1
833,1180,1
810,185,1
17,978,1
341,1181,1
651,195,1
255,205,1
88,645,1
38,1069,1
827,1182,1
82,108,1
154,740,1
123,1184,1
123,1185,1
836,1186,1
114,538,1
267,86,1
267,820,1
81,983,1
81,721,1
11,1189,1
11,1190,1
11,1191,1
105,1192,1
47,706,1
329,1193,1
105,976,1
773,496,1
357,864,1
357,977,1
623,496,1
837,517,1
385,517,1
132,152,1
838,949,1
137,545,1
138,1194,1
274,69,1
157,1194,1
323,1195,1
323,679,1
323,548,1
257,1195,1
323,866,1
323,979,1
323,1173,1
232,550,1
38,981,1
194,159,1
839,982,1
841,1067,1
276,870,1
842,162,1
843,162,1
844,169,1
42,487,1
79,165,1
147,165,1
82,51,1
261,51,1
73,51,1
62,493,1
145,493,1
27,153,1
42,493,1
51,153,1
42,67,1
146,67,1
51,61,1
82,167,1
130,106,1
218,106,1
20,106,1
65,106,1
42,106,1
42,557,1
145,108,1
502,990,1
86,817,1
845,107,1
330,520,1
378,107,1
615,107,1
155,565,1
77,564,1
101,564,1
153,563,1
155,566,1
101,565,1
101,179,1
152,114,1
846,501,1
39,1166,1
16,1064,1
77,569,1
101,569,1
838,994,1
847,185,1
367,185,1
848,185,1
364,185,1
849,62,1
850,62,1
37,1197,1
553,575,1
296,878,1
307,1198,1
175,878,1
199,1199,1
291,510,1
457,577,1
851,1200,1
185,1201,1
620,1202,1
656,1203,1
33,1204,1
812,469,1
84,1205,1
9,1005,1
253,1206,1
85,1207,1
119,120,1
852,116,1
853,116,1
169,1208,1
855,116,1
119,1209,1
508,1211,1
192,1212,1
189,1213,1
7,602,1
206,97,1
204,97,1
11,1214,1
105,892,1
22,1215,1
85,505,1
295,826,1
135,53,1
856,899,1
323,1218,1
257,1219,1
857,1220,1
371,616,1
828,616,1
117,1221,1
87,1222,1
644,1223,1
858,1224,1
859,1013,1
51,42,1
79,42,1
20,42,1
146,42,1
56,619,1
86,1225,1
56,1225,1
666,105,1
861,1226,1
862,1227,1
863,626,1
864,630,1
865,630,1
409,242,1
212,242,1
199,1228,1
867,1229,1
747,506,1
89,1230,1
227,1231,1
147,72,1
62,72,1
56,93,1
249,1028,1
868,643,1
869,643,1
62,84,1
51,84,1
79,84,1
92,84,1
42,84,1
870,1233,1
253,527,1
105,1234,1
257,1030,1
213,645,1
404,905,1
274,905,1
17,1236,1
535,1237,1
323,929,1
55,645,1
61,1238,1
871,674,1
433,1239,1
10,1240,1
134,100,1
63,100,1
55,100,1
479,910,1
99,910,1
872,1241,1
89,1053,1
873,1242,1
661,649,1
874,1243,1
45,773,1
68,511,1
89,1244,1
529,1245,1
441,1246,1
671,1070,1
68,503,1
91,1247,1
857,1248,1
875,1249,1
42,255,1
73,255,1
195,1250,1
68,95,1
133,95,1
55,95,1
55,75,1
12,75,1
93,75,1
132,488,1
68,488,1
431,488,1
213,488,1
320,1251,1
441,1252,1
16,1253,1
876,1254,1
876,1177,1
704,489,1
877,1255,1
188,1257,1
247,1259,1
878,1260,1
423,942,1
879,798,1
769,59,1
880,59,1
131,1261,1
98,59,1
770,59,1
133,276,1
68,276,1
431,276,1
70,276,1
132,276,1
724,1262,1
857,1263,1
881,1264,1
357,1136,1
882,1265,1
63,13,1
126,1266,1
460,1267,1
780,1268,1
168,479,1
423,129,1
81,1270,1
20,290,1
147,1271,1
664,1272,1
79,21,1
631,307,1
438,341,1
101,345,1
85,357,1
62,1271,1
23,1273,1
307,1275,1
883,3,1
884,395,1
78,444,1
885,1276,1
6,74,1
156,346,1
160,1277,1
80,503,1
886,97,1
431,230,1
73,169,1
