gene,drug,interaction
213,152,1
80,151,1
68,151,1
132,151,1
63,152,1
54,153,1
193,154,1
136,155,1
635,501,1
636,501,1
163,69,1
446,69,1
637,549,1
460,69,1
432,551,1
17,158,1
38,554,1
291,143,1
638,867,1
639,868,1
617,869,1
640,870,1
641,162,1
643,162,1
644,871,1
27,487,1
51,165,1
357,873,1
308,874,1
140,875,1
363,185,1
646,185,1
647,185,1
648,185,1
649,185,1
8,876,1
450,524,1
9,876,1
11,877,1
311,575,1
111,576,1
650,577,1
94,44,1
196,879,1
562,880,1
318,580,1
575,580,1
272,881,1
105,883,1
22,884,1
107,528,1
169,528,1
50,528,1
95,885,1
651,885,1
200,886,1
71,116,1
652,116,1
69,116,1
387,824,1
205,824,1
461,887,1
212,888,1
608,889,1
28,197,1
460,890,1
205,740,1
83,97,1
193,602,1
255,602,1
653,97,1
654,97,1
655,97,1
84,748,1
45,605,1
45,604,1
656,893,1
174,894,1
64,211,1
416,895,1
255,53,1
136,53,1
193,53,1
589,896,1
657,898,1
145,72,1
130,72,1
398,900,1
659,812,1
660,812,1
661,812,1
245,643,1
662,643,1
156,84,1
663,901,1
146,84,1
65,84,1
589,902,1
355,903,1
140,904,1
161,905,1
78,645,1
134,645,1
664,906,1
78,100,1
639,907,1
139,647,1
194,247,1
390,911,1
199,912,1
361,648,1
355,909,1
208,913,1
421,772,1
667,914,1
668,915,1
511,916,1
529,917,1
669,667,1
250,919,1
517,920,1
525,921,1
207,266,1
548,59,1
195,59,1
149,59,1
475,922,1
153,561,1
77,179,1
92,176,1
259,873,1
210,924,1
492,269,1
461,184,1
23,925,1
670,162,1
671,124,1
672,82,1
12,511,1
16,518,1
460,927,1
16,928,1
257,929,1
159,658,1
331,107,1
460,930,1
397,250,1
262,489,1
673,266,1
674,471,1
76,85,1
156,97,1
675,62,1
114,931,1
440,932,1
88,503,1
676,97,1
637,249,1
677,162,1
185,933,1
296,934,1
678,935,1
199,936,1
331,520,1
40,913,1
679,901,1
59,108,1
291,584,1
681,938,1
682,266,1
361,939,1
62,61,1
507,940,1
518,941,1
174,195,1
11,942,1
152,71,1
683,943,1
82,487,1
213,88,1
247,910,1
52,130,1
195,173,1
454,946,1
684,947,1
134,511,1
105,948,1
626,238,1
685,949,1
120,950,1
153,71,1
76,149,1
582,953,1
85,588,1
355,954,1
492,238,1
689,907,1
255,218,1
261,42,1
101,174,1
104,564,1
671,180,1
586,955,1
607,956,1
690,162,1
691,198,1
157,156,1
692,860,1
85,957,1
6,505,1
194,958,1
123,959,1
123,960,1
123,961,1
344,963,1
14,964,1
18,965,1
23,966,1
693,967,1
235,516,1
84,968,1
426,969,1
491,714,1
117,545,1
114,516,1
33,971,1
81,972,1
267,718,1
11,973,1
11,974,1
342,975,1
105,948,1
694,496,1
404,69,1
695,496,1
166,496,1
357,544,1
272,976,1
259,977,1
272,865,1
696,517,1
697,517,1
70,85,1
12,85,1
12,152,1
133,151,1
431,152,1
7,153,1
445,69,1
18,978,1
32,978,1
257,979,1
257,675,1
637,550,1
18,156,1
38,980,1
433,981,1
28,983,1
28,985,1
140,986,1
699,987,1
700,810,1
701,162,1
58,988,1
130,487,1
73,166,1
42,166,1
261,166,1
65,493,1
82,493,1
130,153,1
42,153,1
145,153,1
147,153,1
27,493,1
146,153,1
79,67,1
73,67,1
42,61,1
79,61,1
130,167,1
73,106,1
20,557,1
218,108,1
261,169,1
146,169,1
16,728,1
16,989,1
704,990,1
377,107,1
705,107,1
330,107,1
705,520,1
706,932,1
156,560,1
155,71,1
154,177,1
101,562,1
92,562,1
92,563,1
92,565,1
104,566,1
154,564,1
92,567,1
152,179,1
441,991,1
160,992,1
67,569,1
152,569,1
199,874,1
154,569,1
104,569,1
353,993,1
216,874,1
250,513,1
685,994,1
707,185,1
460,184,1
708,185,1
709,185,1
710,185,1
712,185,1
713,185,1
714,185,1
420,62,1
37,995,1
85,996,1
307,996,1
37,997,1
293,998,1
422,576,1
50,1000,1
185,1001,1
651,103,1
119,44,1
152,193,1
272,883,1
105,1002,1
22,1004,1
8,1005,1
345,584,1
177,528,1
717,195,1
672,195,1
158,116,1
95,195,1
718,824,1
189,1007,1
667,1008,1
718,740,1
720,97,1
411,603,1
577,97,1
196,603,1
721,97,1
144,603,1
722,117,1
723,604,1
111,826,1
422,826,1
103,607,1
253,826,1
724,1010,1
116,1011,1
7,53,1
614,509,1
674,756,1
725,1013,1
372,616,1
726,616,1
727,1014,1
728,1015,1
729,756,1
130,42,1
59,42,1
91,1016,1
256,1017,1
730,621,1
294,1018,1
19,1019,1
340,1020,1
731,1021,1
39,235,1
732,630,1
733,630,1
735,630,1
224,242,1
736,127,1
737,1023,1
355,654,1
23,654,1
626,243,1
52,242,1
738,506,1
739,1024,1
484,1026,1
740,75,1
741,1028,1
79,72,1
422,125,1
176,66,1
155,84,1
59,84,1
742,901,1
103,527,1
253,1029,1
323,1030,1
589,1031,1
397,905,1
105,1032,1
133,645,1
743,905,1
744,1033,1
12,645,1
132,645,1
63,645,1
93,645,1
83,1034,1
265,1035,1
110,906,1
426,1037,1
10,1038,1
68,100,1
80,100,1
70,100,1
213,100,1
431,100,1
12,100,1
98,958,1
660,649,1
133,511,1
45,802,1
133,503,1
746,1039,1
399,1040,1
738,1040,1
432,257,1
748,1041,1
213,75,1
80,488,1
117,654,1
699,1042,1
131,1043,1
749,1044,1
750,1045,1
751,1046,1
502,489,1
138,1048,1
45,1049,1
637,1050,1
192,669,1
139,59,1
671,59,1
52,668,1
753,266,1
467,1051,1
70,88,1
704,705,1
754,142,1
397,69,1
12,149,1
62,167,1
328,1052,1
139,49,1
328,1053,1
438,690,1
262,1054,1
460,1055,1
624,1057,1
80,645,1
608,1058,1
52,213,1
267,718,1
172,500,1
687,195,1
371,126,1
632,1059,1
52,1060,1
316,1061,1
177,194,1
39,926,1
460,1062,1
152,218,1
158,805,1
756,185,1
289,1063,1
93,152,1
136,602,1
55,276,1
39,1064,1
157,158,1
67,174,1
70,152,1
261,164,1
154,565,1
445,1023,1
62,67,1
68,77,1
130,165,1
757,993,1
86,57,1
637,551,1
433,980,1
716,82,1
152,563,1
16,1066,1
145,236,1
27,166,1
117,242,1
323,1068,1
433,1069,1
155,569,1
255,155,1
68,645,1
118,1070,1
61,1071,1
37,1074,1
130,108,1
454,1075,1
88,511,1
1,1076,1
1,1077,1
23,709,1
126,986,1
124,1078,1
45,1079,1
258,706,1
536,1081,1
117,730,1
454,1082,1
454,1083,1
61,945,1
760,1084,1
71,143,1
131,1085,1
131,495,1
187,723,1
213,149,1
55,149,1
132,150,1
76,150,1
431,150,1
133,150,1
132,85,1
213,85,1
257,142,1
32,156,1
345,143,1
194,71,1
37,1087,1
762,162,1
764,162,1
765,162,1
766,162,1
767,162,1
495,143,1
262,1089,1
768,556,1
20,165,1
62,164,1
42,164,1
218,164,1
65,164,1
20,61,1
218,80,1
62,108,1
130,557,1
16,676,1
39,1090,1
222,173,1
769,173,1
49,173,1
770,173,1
92,560,1
67,99,1
104,175,1
156,178,1
67,179,1
0,119,1
631,730,1
52,538,1
310,181,1
291,181,1
691,1091,1
312,181,1
771,181,1
66,184,1
772,185,1
366,185,1
695,186,1
773,186,1
169,187,1
774,82,1
775,82,1
94,491,1
169,1092,1
8,1093,1
44,491,1
776,190,1
727,1094,1
140,1095,1
153,193,1
85,192,1
92,193,1
777,1096,1
778,195,1
81,197,1
461,1097,1
779,699,1
780,200,1
0,1098,1
409,1099,1
406,1100,1
135,1101,1
54,205,1
53,1101,1
781,1102,1
40,745,1
135,602,1
153,97,1
783,97,1
784,97,1
785,97,1
786,97,1
771,490,1
631,213,1
117,1104,1
153,218,1
156,218,1
54,218,1
154,218,1
225,1105,1
473,1107,1
439,895,1
68,88,1
76,77,1
76,230,1
78,77,1
788,612,1
789,1108,1
608,626,1
20,236,1
27,236,1
323,1110,1
257,1110,1
195,49,1
123,1111,1
769,49,1
791,1112,1
117,238,1
792,1114,1
117,243,1
323,1115,1
52,654,1
5,1116,1
262,1117,1
793,1118,1
263,766,1
137,768,1
261,72,1
59,72,1
18,245,1
111,529,1
358,958,1
358,247,1
139,958,1
795,770,1
797,770,1
798,1120,1
752,1121,1
404,250,1
161,494,1
528,1122,1
441,1123,1
799,1124,1
800,1125,1
267,254,1
801,1126,1
802,691,1
637,257,1
217,1127,1
267,652,1
134,95,1
431,95,1
803,262,1
232,1050,1
804,785,1
467,671,1
38,704,1
240,1129,1
600,1131,1
122,1132,1
307,1133,1
806,920,1
807,1134,1
418,59,1
131,1135,1
199,1133,1
808,266,1
259,1136,1
809,1137,1
524,277,1
81,1138,1
200,1139,1
27,286,1
810,448,1
312,1140,1
811,1141,1
773,1142,1
307,291,1
98,441,1
454,1143,1
250,1144,1
176,1145,1
6,1146,1
475,1147,1
68,56,1
11,1149,1
177,379,1
104,563,1
812,57,1
184,82,1
235,144,1
72,517,1
498,1150,1
314,1151,1
50,194,1
424,1152,1
460,1155,1
146,61,1
80,276,1
154,114,1
813,97,1
157,245,1
191,1156,1
510,49,1
105,1157,1
39,172,1
400,1158,1
608,1159,1
814,1160,1
82,166,1
815,221,1
131,1162,1
323,142,1
77,565,1
13,1070,1
83,1163,1
126,161,1
817,615,1
147,106,1
818,517,1
146,165,1
819,1164,1
81,1165,1
33,159,1
114,242,1
16,1166,1
213,511,1
12,150,1
261,61,1
205,966,1
55,151,1
821,1167,1
144,1169,1
823,162,1
225,1170,1
167,491,1
101,193,1
199,1171,1
824,1172,1
54,53,1
76,276,1
257,1173,1
826,1174,1
827,1175,1
147,290,1
93,464,1
828,453,1
829,1176,1
830,745,1
831,1177,1
16,1090,1
20,166,1
79,68,1
832,1178,1
241,1179,1
833,1180,1
70,486,1
79,493,1
706,520,1
17,978,1
96,885,1
651,195,1
255,205,1
834,104,1
82,108,1
154,740,1
39,1183,1
835,682,1
836,1186,1
117,1187,1
267,86,1
267,820,1
81,985,1
81,983,1
81,721,1
11,1188,1
11,1189,1
11,1190,1
11,1191,1
105,1192,1
773,496,1
357,864,1
623,496,1
837,517,1
385,517,1
132,152,1
838,949,1
55,152,1
137,545,1
138,1194,1
157,1194,1
17,546,1
323,1195,1
323,679,1
323,548,1
257,1195,1
38,981,1
194,159,1
839,982,1
840,949,1
841,1067,1
844,169,1
450,837,1
42,487,1
79,165,1
20,487,1
62,165,1
147,165,1
27,165,1
62,51,1
82,51,1
261,51,1
73,51,1
62,493,1
145,493,1
27,153,1
59,153,1
42,493,1
42,67,1
146,67,1
82,167,1
218,106,1
20,106,1
65,106,1
42,106,1
27,106,1
20,108,1
42,557,1
82,557,1
145,108,1
79,557,1
65,169,1
20,169,1
441,1196,1
502,990,1
86,817,1
377,932,1
417,932,1
845,107,1
615,107,1
101,560,1
156,561,1
104,178,1
101,178,1
153,566,1
152,564,1
77,564,1
156,565,1
101,564,1
153,563,1
101,567,1
152,114,1
39,1166,1
16,1064,1
101,569,1
367,185,1
848,185,1
364,185,1
362,185,1
849,62,1
37,1197,1
102,998,1
307,1198,1
175,878,1
199,1199,1
291,510,1
304,103,1
185,1201,1
620,1202,1
656,1203,1
33,1204,1
253,1206,1
296,586,1
85,1207,1
183,528,1
119,120,1
852,116,1
775,195,1
853,116,1
854,116,1
169,1208,1
314,1210,1
23,824,1
508,1211,1
192,1212,1
23,740,1
189,1213,1
7,602,1
206,97,1
787,97,1
204,97,1
105,892,1
22,1215,1
85,505,1
174,1216,1
135,53,1
534,1217,1
856,899,1
323,1218,1
257,1219,1
828,616,1
117,1221,1
21,126,1
644,1223,1
858,1224,1
859,1013,1
860,615,1
274,1023,1
79,42,1
20,42,1
146,42,1
56,619,1
666,105,1
861,1226,1
862,1227,1
329,1060,1
409,242,1
212,242,1
866,237,1
199,1228,1
867,1229,1
747,506,1
89,1230,1
227,1231,1
147,72,1
62,72,1
56,93,1
89,1232,1
868,643,1
869,643,1
62,84,1
51,84,1
79,84,1
92,84,1
42,84,1
870,1233,1
176,1029,1
253,527,1
105,1234,1
272,1234,1
806,1235,1
213,645,1
404,905,1
274,905,1
272,1032,1
17,1236,1
535,1237,1
323,929,1
55,645,1
61,1238,1
431,645,1
871,674,1
433,1239,1
38,1239,1
10,1240,1
132,100,1
134,100,1
63,100,1
55,100,1
479,910,1
746,1241,1
89,1053,1
873,1242,1
661,649,1
874,1243,1
45,773,1
68,511,1
89,1244,1
529,1245,1
441,1246,1
671,1070,1
68,503,1
91,1247,1
326,779,1
857,1248,1
42,255,1
68,95,1
133,95,1
55,75,1
12,75,1
80,75,1
93,75,1
132,488,1
68,488,1
431,488,1
55,488,1
213,488,1
320,1251,1
441,1252,1
16,1253,1
39,928,1
876,1177,1
704,489,1
120,70,1
877,1255,1
245,1256,1
188,1257,1
454,1258,1
878,1260,1
423,942,1
879,798,1
880,59,1
131,1261,1
98,59,1
431,276,1
70,276,1
132,276,1
724,1262,1
857,1263,1
881,1264,1
357,1136,1
882,1265,1
63,13,1
126,1266,1
168,479,1
355,1269,1
81,1270,1
20,290,1
147,1271,1
664,1272,1
631,307,1
101,345,1
85,357,1
62,1271,1
157,1274,1
307,1275,1
884,395,1
78,444,1
885,1276,1
134,486,1
6,74,1
156,346,1
80,503,1
