gene,drug,interaction
317,387,1
193,7,1
319,388,1
130,390,1
320,391,1
310,392,1
8,393,1
321,394,1
322,395,1
323,396,1
324,395,1
326,397,1
327,399,1
82,288,1
329,401,1
330,402,1
331,402,1
332,403,1
334,405,1
335,406,1
289,408,1
336,409,1
337,410,1
338,411,1
339,412,1
340,413,1
15,414,1
17,415,1
313,416,1
342,418,1
84,419,1
290,420,1
343,421,1
32,18,1
123,416,1
89,423,1
294,424,1
345,425,1
346,426,1
217,427,1
348,429,1
349,430,1
350,431,1
310,432,1
351,433,1
352,433,1
353,434,1
145,436,1
355,437,1
139,438,1
356,439,1
358,441,1
139,441,1
10,442,1
359,443,1
134,278,1
78,278,1
55,278,1
55,444,1
63,444,1
245,446,1
362,448,1
365,448,1
366,448,1
262,449,1
368,450,1
369,451,1
370,452,1
371,453,1
372,453,1
374,3,1
375,3,1
376,3,1
133,73,1
247,454,1
216,455,1
377,456,1
183,457,1
378,456,1
379,458,1
380,459,1
313,460,1
381,461,1
210,462,1
382,463,1
80,465,1
134,465,1
384,466,1
385,466,1
386,467,1
387,468,1
56,469,1
388,470,1
34,471,1
389,162,1
348,472,1
216,473,1
390,474,1
391,475,1
361,476,1
246,477,1
228,477,1
187,478,1
392,479,1
394,480,1
396,481,1
397,482,1
398,483,1
399,280,1
400,484,1
401,485,1
27,51,1
132,486,1
402,173,1
145,487,1
78,488,1
403,162,1
158,490,1
107,491,1
81,492,1
20,493,1
404,494,1
37,495,1
170,496,1
39,497,1
314,498,1
405,499,1
406,501,1
37,502,1
55,503,1
52,504,1
310,505,1
261,165,1
254,506,1
407,162,1
54,155,1
68,149,1
409,508,1
221,59,1
410,190,1
411,509,1
345,510,1
246,238,1
63,511,1
247,512,1
183,44,1
145,80,1
146,106,1
412,185,1
413,513,1
176,514,1
414,506,1
415,515,1
117,516,1
384,517,1
39,518,1
416,519,1
417,520,1
235,521,1
77,193,1
418,173,1
77,177,1
156,176,1
119,187,1
177,491,1
88,152,1
419,522,1
320,523,1
82,80,1
358,159,1
420,524,1
81,525,1
152,84,1
44,528,1
69,181,1
422,529,1
216,149,1
423,531,1
52,532,1
316,534,1
425,535,1
426,536,1
22,537,1
117,538,1
427,497,1
267,539,1
11,540,1
11,541,1
89,542,1
66,526,1
428,496,1
259,544,1
168,496,1
430,517,1
88,85,1
76,151,1
76,152,1
12,151,1
213,151,1
134,151,1
431,151,1
7,155,1
157,545,1
18,546,1
323,547,1
257,547,1
257,548,1
232,549,1
432,549,1
232,551,1
237,550,1
32,157,1
137,158,1
38,552,1
433,553,1
433,554,1
436,162,1
261,487,1
147,487,1
65,487,1
218,165,1
218,487,1
82,165,1
65,166,1
79,51,1
218,51,1
42,51,1
130,493,1
146,493,1
51,493,1
59,493,1
62,153,1
218,67,1
27,67,1
147,167,1
59,167,1
146,167,1
59,106,1
62,106,1
261,106,1
146,557,1
147,557,1
218,557,1
65,557,1
146,108,1
79,169,1
62,169,1
27,169,1
59,169,1
145,169,1
438,558,1
439,519,1
284,559,1
440,520,1
378,520,1
100,520,1
152,560,1
77,71,1
77,561,1
153,560,1
67,560,1
67,178,1
77,562,1
67,562,1
153,562,1
104,562,1
67,563,1
156,564,1
152,565,1
155,563,1
154,563,1
104,567,1
156,567,1
153,567,1
101,114,1
287,169,1
441,568,1
156,569,1
235,570,1
61,521,1
71,181,1
404,184,1
36,71,1
397,184,1
58,571,1
442,71,1
443,185,1
444,572,1
445,184,1
365,185,1
446,184,1
449,185,1
450,62,1
308,473,1
199,473,1
352,576,1
451,577,1
119,491,1
452,103,1
154,193,1
85,578,1
319,580,1
272,115,1
45,582,1
185,583,1
85,584,1
454,585,1
294,585,1
455,586,1
456,587,1
175,586,1
94,528,1
457,588,1
169,120,1
183,120,1
85,116,1
192,593,1
444,594,1
189,596,1
461,597,1
462,598,1
461,600,1
4,601,1
53,602,1
23,603,1
205,603,1
465,604,1
466,604,1
84,605,1
253,607,1
467,608,1
93,88,1
88,88,1
468,609,1
127,611,1
470,612,1
471,613,1
473,615,1
475,618,1
476,615,1
477,615,1
82,42,1
145,42,1
86,619,1
478,621,1
479,105,1
480,622,1
199,623,1
482,625,1
252,626,1
483,627,1
484,628,1
485,629,1
486,630,1
332,631,1
488,632,1
307,633,1
350,630,1
490,634,1
323,635,1
257,635,1
123,636,1
14,637,1
399,506,1
48,639,1
239,640,1
493,641,1
146,72,1
352,125,1
494,642,1
145,84,1
67,84,1
154,84,1
73,84,1
147,84,1
20,84,1
130,84,1
261,84,1
245,644,1
76,645,1
496,646,1
88,100,1
133,100,1
358,647,1
498,648,1
16,251,1
500,650,1
431,511,1
78,503,1
93,503,1
70,503,1
213,503,1
145,255,1
199,651,1
61,652,1
76,75,1
12,488,1
74,654,1
76,488,1
205,656,1
501,523,1
503,658,1
504,659,1
240,660,1
505,661,1
52,70,1
187,492,1
507,663,1
508,665,1
249,666,1
509,667,1
201,668,1
290,272,1
510,59,1
511,669,1
512,670,1
194,59,1
223,59,1
513,671,1
151,59,1
49,59,1
514,672,1
88,276,1
63,276,1
515,673,1
218,84,1
323,674,1
323,675,1
104,565,1
145,557,1
39,676,1
516,674,1
268,116,1
517,634,1
146,487,1
201,538,1
315,677,1
73,42,1
78,151,1
200,678,1
80,230,1
216,651,1
257,679,1
211,680,1
51,487,1
154,178,1
518,681,1
520,682,1
521,116,1
218,42,1
522,683,1
67,561,1
117,684,1
344,685,1
116,686,1
153,175,1
240,687,1
153,689,1
16,171,1
283,690,1
523,691,1
524,626,1
79,108,1
39,692,1
83,693,1
194,173,1
525,694,1
355,695,1
61,697,1
156,563,1
527,698,1
82,169,1
316,700,1
39,507,1
101,566,1
528,701,1
529,702,1
530,703,1
433,704,1
76,88,1
502,705,1
531,706,1
153,178,1
533,708,1
384,79,1
205,709,1
534,710,1
535,711,1
23,712,1
125,713,1
126,565,1
409,714,1
536,716,1
61,718,1
61,719,1
61,720,1
61,718,1
131,722,1
28,723,1
134,149,1
80,149,1
431,149,1
63,149,1
63,150,1
213,150,1
55,85,1
133,85,1
69,143,1
93,151,1
136,154,1
193,153,1
255,154,1
237,549,1
17,157,1
138,157,1
38,553,1
537,520,1
37,724,1
37,725,1
538,726,1
539,162,1
540,162,1
542,162,1
543,162,1
544,162,1
546,162,1
144,727,1
79,164,1
42,165,1
62,166,1
20,67,1
51,67,1
59,67,1
79,167,1
145,61,1
147,61,1
65,61,1
20,167,1
130,80,1
59,80,1
27,80,1
51,80,1
65,80,1
62,557,1
548,173,1
92,174,1
104,561,1
104,71,1
104,560,1
77,99,1
154,176,1
67,176,1
152,175,1
67,175,1
155,176,1
153,176,1
77,178,1
155,178,1
156,179,1
155,179,1
18,119,1
104,179,1
201,730,1
549,731,1
428,186,1
167,187,1
550,732,1
186,82,1
551,82,1
169,733,1
553,707,1
553,500,1
50,491,1
554,734,1
555,735,1
345,192,1
176,192,1
556,736,1
167,120,1
557,116,1
192,737,1
14,200,1
559,200,1
77,740,1
560,741,1
562,743,1
7,205,1
40,744,1
563,745,1
53,746,1
564,97,1
566,97,1
568,97,1
569,97,1
92,97,1
571,97,1
572,97,1
573,97,1
318,747,1
575,747,1
45,748,1
71,490,1
85,490,1
291,505,1
345,490,1
85,211,1
253,514,1
253,210,1
6,211,1
24,213,1
138,214,1
81,750,1
53,218,1
576,752,1
577,221,1
578,753,1
199,754,1
131,755,1
63,88,1
63,77,1
55,230,1
93,77,1
579,612,1
580,757,1
581,758,1
340,759,1
527,760,1
582,761,1
115,763,1
491,127,1
146,236,1
59,236,1
402,49,1
194,49,1
418,49,1
150,49,1
74,238,1
24,238,1
380,764,1
212,238,1
585,630,1
586,242,1
120,242,1
587,242,1
588,488,1
290,766,1
127,767,1
82,72,1
157,768,1
20,72,1
589,769,1
194,647,1
469,770,1
323,771,1
103,772,1
397,494,1
592,777,1
593,778,1
594,779,1
596,781,1
597,782,1
176,783,1
187,784,1
598,785,1
307,786,1
599,787,1
582,788,1
600,790,1
601,791,1
602,271,1
603,792,1
396,793,1
187,795,1
604,796,1
605,273,1
120,797,1
13,59,1
358,59,1
606,798,1
293,111,1
607,799,1
341,800,1
608,277,1
421,112,1
51,106,1
340,705,1
381,801,1
84,802,1
438,803,1
155,177,1
126,804,1
140,565,1
312,805,1
609,806,1
610,265,1
126,807,1
147,166,1
611,190,1
79,106,1
160,809,1
61,539,1
291,211,1
613,811,1
614,603,1
27,42,1
499,812,1
52,813,1
361,814,1
57,173,1
104,174,1
16,497,1
615,520,1
616,277,1
167,528,1
601,815,1
369,816,1
56,817,1
617,818,1
618,819,1
619,821,1
620,527,1
621,822,1
154,99,1
147,169,1
622,823,1
144,824,1
145,164,1
623,186,1
484,162,1
104,193,1
624,825,1
134,75,1
88,150,1
372,126,1
176,826,1
22,827,1
135,205,1
625,97,1
78,149,1
73,108,1
218,166,1
78,230,1
626,242,1
213,95,1
627,828,1
358,90,1
65,165,1
261,80,1
628,829,1
261,67,1
629,830,1
481,831,1
12,230,1
554,801,1
630,833,1
146,164,1
631,538,1
27,834,1
24,835,1
124,836,1
65,51,1
67,218,1
420,837,1
123,838,1
68,152,1
52,839,1
154,560,1
46,620,1
220,59,1
123,840,1
423,841,1
52,842,1
123,843,1
211,844,1
14,846,1
18,697,1
45,849,1
604,850,1
599,851,1
22,852,1
114,545,1
632,854,1
114,855,1
81,856,1
81,857,1
11,858,1
11,859,1
633,860,1
11,862,1
161,526,1
392,496,1
393,496,1
272,863,1
259,864,1
105,863,1
383,517,1
81,723,1
133,152,1
70,151,1
213,152,1
68,151,1
132,151,1
63,152,1
54,153,1
136,155,1
635,501,1
636,501,1
257,866,1
237,551,1
163,69,1
446,69,1
637,549,1
460,69,1
432,551,1
38,554,1
32,158,1
291,143,1
638,867,1
639,868,1
617,869,1
640,870,1
641,162,1
642,162,1
644,871,1
58,872,1
27,487,1
357,873,1
153,569,1
308,874,1
140,875,1
645,185,1
646,185,1
647,185,1
648,185,1
649,185,1
8,876,1
450,524,1
9,876,1
11,877,1
311,575,1
455,878,1
111,576,1
650,577,1
562,880,1
575,580,1
574,580,1
272,881,1
11,882,1
105,883,1
22,884,1
107,528,1
169,528,1
50,528,1
95,885,1
651,885,1
177,120,1
71,116,1
69,116,1
387,824,1
461,887,1
212,888,1
608,889,1
28,197,1
460,890,1
205,740,1
561,891,1
193,602,1
255,602,1
654,97,1
272,892,1
45,604,1
656,893,1
352,826,1
416,895,1
136,53,1
193,53,1
589,896,1
233,897,1
657,898,1
658,899,1
145,72,1
130,72,1
218,72,1
398,900,1
659,812,1
660,812,1
661,812,1
245,643,1
663,901,1
146,84,1
355,903,1
140,904,1
161,905,1
78,645,1
134,645,1
664,906,1
78,100,1
639,907,1
665,908,1
52,909,1
666,910,1
199,912,1
361,648,1
667,914,1
659,649,1
511,916,1
529,917,1
158,918,1
250,919,1
517,920,1
525,921,1
222,59,1
207,266,1
548,59,1
195,59,1
149,59,1
475,922,1
77,179,1
599,923,1
259,873,1
492,269,1
150,59,1
23,925,1
586,238,1
670,162,1
16,926,1
671,124,1
672,82,1
279,169,1
12,511,1
16,518,1
460,927,1
53,155,1
16,928,1
153,84,1
257,929,1
159,658,1
331,107,1
460,930,1
397,250,1
262,489,1
673,266,1
675,62,1
114,931,1
261,153,1
440,932,1
88,503,1
676,97,1
677,162,1
185,933,1
296,934,1
678,935,1
199,936,1
156,193,1
331,520,1
679,901,1
59,108,1
291,584,1
680,185,1
344,937,1
681,938,1
361,939,1
507,940,1
620,112,1
152,71,1
683,943,1
527,944,1
82,487,1
213,88,1
247,910,1
195,173,1
235,945,1
454,946,1
684,947,1
134,511,1
105,948,1
626,238,1
685,949,1
120,950,1
686,97,1
687,951,1
153,71,1
498,952,1
76,149,1
582,953,1
85,588,1
355,954,1
688,97,1
492,238,1
689,907,1
261,42,1
101,174,1
104,564,1
151,49,1
607,956,1
690,162,1
73,493,1
157,156,1
85,957,1
6,505,1
194,958,1
123,959,1
123,960,1
423,962,1
344,963,1
14,964,1
18,965,1
23,966,1
235,516,1
84,968,1
426,969,1
665,970,1
491,714,1
117,545,1
33,971,1
81,972,1
11,973,1
342,975,1
105,948,1
397,526,1
694,496,1
404,69,1
695,496,1
166,496,1
357,544,1
272,976,1
272,865,1
696,517,1
70,85,1
12,152,1
133,151,1
431,152,1
7,153,1
445,69,1
18,978,1
32,546,1
32,978,1
18,156,1
38,980,1
433,981,1
689,868,1
698,982,1
28,983,1
160,984,1
28,985,1
140,986,1
699,987,1
701,162,1
702,162,1
703,556,1
130,487,1
145,165,1
73,164,1
73,166,1
42,166,1
145,51,1
65,493,1
218,493,1
82,493,1
130,153,1
42,153,1
261,493,1
145,153,1
27,493,1
146,153,1
73,67,1
42,61,1
79,61,1
130,167,1
73,106,1
65,108,1
42,108,1
218,108,1
261,169,1
146,169,1
16,989,1
704,990,1
290,990,1
377,107,1
705,107,1
330,107,1
706,932,1
92,71,1
155,560,1
155,71,1
153,99,1
101,562,1
92,562,1
155,564,1
92,565,1
104,566,1
154,564,1
92,567,1
152,179,1
441,991,1
160,992,1
92,569,1
199,874,1
154,569,1
216,874,1
685,994,1
707,185,1
460,184,1
708,185,1
709,185,1
711,185,1
712,185,1
713,185,1
714,185,1
715,185,1
420,62,1
37,995,1
85,996,1
307,996,1
293,998,1
253,999,1
422,576,1
50,1000,1
185,1001,1
651,103,1
169,491,1
119,44,1
152,193,1
33,1003,1
22,1004,1
8,1005,1
345,584,1
177,528,1
716,195,1
717,195,1
672,195,1
718,824,1
180,1006,1
189,1007,1
667,1008,1
387,740,1
719,1009,1
720,97,1
260,602,1
577,97,1
196,603,1
721,97,1
144,603,1
54,602,1
433,117,1
723,604,1
111,826,1
103,607,1
253,826,1
724,1010,1
14,1012,1
7,53,1
725,1013,1
726,616,1
727,1014,1
728,1015,1
729,756,1
130,42,1
59,42,1
91,1016,1
256,1017,1
730,621,1
294,1018,1
19,1019,1
340,1020,1
731,1021,1
39,235,1
732,630,1
733,630,1
734,1022,1
735,630,1
224,242,1
736,127,1
737,1023,1
355,654,1
23,654,1
626,243,1
52,242,1
210,1025,1
484,1026,1
740,75,1
405,1027,1
422,125,1
6,66,1
176,66,1
620,643,1
104,84,1
155,84,1
59,84,1
742,901,1
27,84,1
323,1030,1
589,1031,1
66,905,1
12,645,1
132,645,1
63,645,1
83,1034,1
265,1035,1
441,1036,1
745,646,1
10,1038,1
70,100,1
213,100,1
431,100,1
12,100,1
98,958,1
133,511,1
45,802,1
746,1039,1
747,1040,1
146,255,1
399,1040,1
218,255,1
27,255,1
748,1041,1
70,95,1
213,75,1
63,488,1
80,488,1
117,654,1
699,1042,1
131,1043,1
290,657,1
749,1044,1
750,1045,1
751,1046,1
127,1047,1
502,489,1
138,1048,1
45,1049,1
752,657,1
637,1050,1
192,669,1
139,59,1
671,59,1
52,668,1
70,88,1
704,705,1
754,142,1
397,69,1
12,149,1
139,71,1
328,1052,1
139,49,1
93,276,1
152,567,1
438,690,1
191,742,1
460,1055,1
123,1056,1
624,1057,1
358,71,1
608,1058,1
52,213,1
267,718,1
172,500,1
755,520,1
687,195,1
371,126,1
632,1059,1
51,169,1
177,194,1
460,1062,1
158,805,1
289,1063,1
93,152,1
296,192,1
136,602,1
55,276,1
39,1064,1
157,158,1
67,174,1
70,152,1
261,164,1
154,565,1
303,103,1
62,67,1
68,77,1
130,165,1
757,993,1
86,57,1
11,1065,1
433,980,1
716,82,1
117,855,1
152,563,1
16,1066,1
145,236,1
355,1067,1
27,166,1
117,242,1
70,645,1
323,1068,1
433,1069,1
155,569,1
255,155,1
68,645,1
118,1070,1
498,1072,1
11,1073,1
37,1074,1
130,108,1
153,179,1
758,97,1
454,1075,1
88,511,1
1,1076,1
23,709,1
759,1077,1
45,1079,1
258,706,1
426,1080,1
117,730,1
454,1083,1
61,945,1
131,1086,1
131,495,1
161,69,1
761,517,1
187,723,1
213,149,1
88,149,1
55,149,1
132,150,1
76,150,1
431,150,1
133,150,1
132,85,1
93,85,1
257,142,1
32,156,1
433,552,1
345,143,1
194,71,1
98,159,1
37,1087,1
762,162,1
763,162,1
764,162,1
765,162,1
766,162,1
767,162,1
323,1088,1
495,143,1
262,1089,1
277,556,1
768,556,1
20,165,1
62,164,1
42,164,1
218,164,1
147,67,1
20,61,1
65,167,1
62,108,1
130,557,1
16,676,1
39,1090,1
222,173,1
769,173,1
49,173,1
112,173,1
92,560,1
67,99,1
104,175,1
156,178,1
67,179,1
92,179,1
137,119,1
0,119,1
52,730,1
52,538,1
310,181,1
291,181,1
691,1091,1
312,181,1
771,181,1
66,184,1
772,185,1
366,185,1
392,186,1
695,186,1
177,187,1
774,82,1
775,82,1
311,707,1
169,44,1
94,491,1
169,1092,1
8,1093,1
44,491,1
727,1094,1
140,1095,1
153,193,1
92,193,1
777,1096,1
94,120,1
778,195,1
291,116,1
81,197,1
144,740,1
461,1097,1
779,699,1
780,200,1
0,1098,1
409,1099,1
146,834,1
406,1100,1
135,1101,1
54,205,1
53,1101,1
781,1102,1
40,745,1
782,1103,1
135,746,1
135,602,1
153,97,1
783,97,1
784,97,1
785,97,1
786,97,1
345,505,1
631,213,1
117,1104,1
153,218,1
156,218,1
154,218,1
787,221,1
225,1105,1
294,1106,1
473,1107,1
439,895,1
68,88,1
76,77,1
78,77,1
70,230,1
788,612,1
789,1108,1
790,1109,1
608,626,1
27,236,1
79,236,1
323,1110,1
257,1110,1
195,49,1
409,238,1
769,49,1
791,1112,1
64,1113,1
323,1115,1
52,654,1
262,1117,1
793,1118,1
263,766,1
794,1119,1
51,72,1
261,72,1
59,72,1
111,529,1
358,958,1
139,958,1
795,770,1
796,46,1
797,770,1
798,1120,1
752,1121,1
404,250,1
161,494,1
528,1122,1
66,494,1
800,1125,1
801,1126,1
802,691,1
637,257,1
217,1127,1
267,652,1
134,95,1
431,95,1
232,1050,1
23,656,1
216,1128,1
805,264,1
467,671,1
38,704,1
240,1129,1
212,1130,1
122,1132,1
307,1133,1
806,920,1
807,1134,1
131,1135,1
199,1133,1
808,266,1
259,1136,1
809,1137,1
524,277,1
756,448,1
81,1138,1
200,1139,1
145,27,1
810,448,1
811,1141,1
773,1142,1
307,291,1
98,441,1
454,1143,1
553,283,1
475,1147,1
7,1148,1
11,1149,1
177,379,1
104,563,1
812,57,1
184,82,1
235,144,1
72,517,1
498,1150,1
314,1151,1
424,1152,1
609,1153,1
599,1154,1
460,1155,1
146,61,1
176,373,1
80,276,1
154,114,1
813,97,1
157,245,1
510,49,1
105,1157,1
39,172,1
400,1158,1
608,1159,1
814,1160,1
82,166,1
801,1161,1
815,221,1
131,1162,1
323,142,1
816,615,1
13,1070,1
126,161,1
817,615,1
818,517,1
146,165,1
135,153,1
81,1165,1
33,159,1
16,1166,1
820,185,1
12,150,1
261,61,1
205,966,1
55,151,1
821,1167,1
822,1168,1
823,162,1
167,491,1
824,1172,1
76,276,1
257,1173,1
825,117,1
826,1174,1
64,143,1
147,290,1
828,453,1
829,1176,1
830,745,1
631,243,1
831,1177,1
16,1090,1
79,68,1
832,1178,1
241,1179,1
833,1180,1
70,486,1
79,493,1
810,185,1
706,520,1
17,978,1
341,1181,1
96,885,1
651,195,1
255,205,1
88,645,1
38,1069,1
834,104,1
827,1182,1
39,1183,1
123,1184,1
123,1185,1
835,682,1
836,1186,1
117,1187,1
114,538,1
81,985,1
81,721,1
11,1188,1
11,1189,1
11,1190,1
11,1191,1
105,1192,1
47,706,1
329,1193,1
105,976,1
357,864,1
357,977,1
623,496,1
837,517,1
385,517,1
55,152,1
138,1194,1
274,69,1
157,1194,1
17,546,1
323,1195,1
323,679,1
323,548,1
323,866,1
323,979,1
323,1173,1
232,550,1
194,159,1
839,982,1
840,949,1
841,1067,1
276,870,1
842,162,1
843,162,1
844,169,1
450,837,1
42,487,1
79,165,1
20,487,1
62,165,1
147,165,1
27,165,1
62,51,1
261,51,1
73,51,1
145,493,1
27,153,1
59,153,1
42,493,1
51,153,1
146,67,1
51,61,1
82,167,1
130,106,1
20,106,1
65,106,1
42,106,1
27,106,1
20,108,1
42,557,1
82,557,1
79,557,1
65,169,1
20,169,1
441,1196,1
502,990,1
86,817,1
377,932,1
417,932,1
845,107,1
330,520,1
378,107,1
615,107,1
101,560,1
156,561,1
104,178,1
101,178,1
153,566,1
155,565,1
152,564,1
156,565,1
101,564,1
155,566,1
101,565,1
101,567,1
101,179,1
152,114,1
846,501,1
39,1166,1
16,1064,1
77,569,1
838,994,1
847,185,1
367,185,1
848,185,1
364,185,1
362,185,1
849,62,1
850,62,1
37,1197,1
102,998,1
553,575,1
296,878,1
307,1198,1
175,878,1
199,1199,1
291,510,1
457,577,1
851,1200,1
304,103,1
620,1202,1
33,1204,1
812,469,1
84,1205,1
9,1005,1
296,586,1
183,528,1
119,120,1
852,116,1
775,195,1
854,116,1
855,116,1
119,1209,1
314,1210,1
23,824,1
508,1211,1
192,1212,1
23,740,1
189,1213,1
7,602,1
206,97,1
787,97,1
11,1214,1
22,1215,1
85,505,1
174,1216,1
295,826,1
135,53,1
534,1217,1
856,899,1
257,1219,1
857,1220,1
371,616,1
828,616,1
21,126,1
87,1222,1
860,615,1
274,1023,1
51,42,1
20,42,1
86,1225,1
56,1225,1
666,105,1
861,1226,1
862,1227,1
863,626,1
329,1060,1
864,630,1
865,630,1
409,242,1
866,237,1
747,506,1
227,1231,1
249,1028,1
89,1232,1
868,643,1
51,84,1
92,84,1
42,84,1
870,1233,1
176,1029,1
105,1234,1
272,1234,1
806,1235,1
257,1030,1
213,645,1
404,905,1
274,905,1
272,1032,1
17,1236,1
535,1237,1
323,929,1
55,645,1
61,1238,1
431,645,1
871,674,1
38,1239,1
10,1240,1
132,100,1
63,100,1
55,100,1
479,910,1
99,910,1
746,1241,1
872,1241,1
873,1242,1
661,649,1
45,773,1
68,511,1
441,1246,1
671,1070,1
68,503,1
326,779,1
857,1248,1
875,1249,1
42,255,1
73,255,1
195,1250,1
133,95,1
55,95,1
55,75,1
12,75,1
80,75,1
93,75,1
132,488,1
68,488,1
55,488,1
320,1251,1
441,1252,1
876,1254,1
39,928,1
704,489,1
120,70,1
245,1256,1
188,1257,1
454,1258,1
247,1259,1
878,1260,1
423,942,1
769,59,1
880,59,1
131,1261,1
98,59,1
770,59,1
133,276,1
68,276,1
70,276,1
132,276,1
724,1262,1
857,1263,1
881,1264,1
